z,n,a,symbol,training_measurement_fm,training_measurement_unc_fm,nuclr_prediction_fm,nuclr_seed_std_fm,nuclr_model_count,nuclr_prediction_kind,interval_kind,interval68_half_width_fm,interval68_lower_fm,interval68_upper_fm,interval95_half_width_fm,interval95_lower_fm,interval95_upper_fm,external_measurement_fm,external_measurement_unc_fm,external_source_key,external_source_doi,training_status
71,84,155,Lu,,,5.141941,0.0017974009,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01323724304,5.128703757,5.155178243,0.02808511656,5.113855883,5.170026117,,,,,
71,85,156,Lu,,,5.1546817,0.0013195889,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01055729,5.14412441,5.16523899,0.02312122343,5.131560477,5.177802923,,,,,
71,86,157,Lu,,,5.1725574,0.0017918559,40,unmeasured_target_40_models,extrapolation_model_estimate,0.009634502057,5.162922898,5.182191902,0.02056211715,5.151995283,5.193119517,,,,,
71,87,158,Lu,,,5.1874623,0.0016350189,40,unmeasured_target_40_models,extrapolation_model_estimate,0.008885631279,5.178576669,5.196347931,0.01986926103,5.167593039,5.207331561,,,,,
71,88,159,Lu,,,5.205663,0.0014184387,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01374011766,5.191922882,5.219403118,0.02944844746,5.176214553,5.235111447,,,,,
71,89,160,Lu,,,5.2235537,0.0015658201,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01342325895,5.210130441,5.236976959,0.02932500733,5.194228693,5.252878707,,,,,
71,90,161,Lu,5.2293,0.032,5.2373614,0.0012169158,4,measured_target_oof_4_models,heldout_test_aggregate,0.01295302263,5.224408377,5.250314423,0.02754285715,5.209818543,5.264904257,,,,,
71,91,162,Lu,5.2398,0.0317,5.250561,0.0011012921,4,measured_target_oof_4_models,heldout_test_aggregate,0.01131085307,5.239250147,5.261871853,0.02534258247,5.225218418,5.275903582,,,,,
71,92,163,Lu,5.2567,0.0312,5.2620535,0.0010704597,4,measured_target_oof_4_models,heldout_test_aggregate,0.0104762917,5.251577208,5.272529792,0.02284237659,5.239211123,5.284895877,,,,,
71,93,164,Lu,5.2677,0.031,5.269833,0.0014163497,4,measured_target_oof_4_models,heldout_test_aggregate,0.009835905645,5.259997094,5.279668906,0.02127508468,5.248557915,5.291108085,,,,,
71,94,165,Lu,5.283,0.0307,5.2765384,0.001396409,4,measured_target_oof_4_models,heldout_test_aggregate,0.009900534062,5.266637866,5.286438934,0.02094444641,5.255593954,5.297482846,,,,,
71,95,166,Lu,5.2972,0.0305,5.2847304,0.0015005084,4,measured_target_oof_4_models,heldout_test_aggregate,0.01053695945,5.274193441,5.295267359,0.02143271562,5.263297684,5.306163116,,,,,
71,96,167,Lu,5.3108,0.0303,5.2924886,0.0009009517,4,measured_target_oof_4_models,heldout_test_aggregate,0.0107456904,5.28174291,5.30323429,0.02321338667,5.269275213,5.315701987,,,,,
71,97,168,Lu,5.3227,0.0302,5.3097134,0.00094532093,4,measured_target_oof_4_models,heldout_test_aggregate,0.01175174416,5.297961656,5.321465144,0.02562953313,5.284083867,5.335342933,,,,,
71,98,169,Lu,5.329,0.0302,5.316333,0.0009670396,4,measured_target_oof_4_models,heldout_test_aggregate,0.01188810395,5.304444896,5.328221104,0.02531893648,5.291014064,5.341651936,,,,,
71,99,170,Lu,5.3364,0.0302,5.327341,0.00041209869,4,measured_target_oof_4_models,heldout_test_aggregate,0.01176639743,5.315574603,5.339107397,0.02494288809,5.302398112,5.352283888,,,,,
71,100,171,Lu,5.3436,0.0302,5.33568,8.218804e-05,4,measured_target_oof_4_models,heldout_test_aggregate,0.01237853025,5.32330147,5.34805853,0.02573808999,5.30994191,5.36141809,,,,,
71,101,172,Lu,5.3486,0.0302,5.349208,0.0008109137,4,measured_target_oof_4_models,heldout_test_aggregate,0.01284835315,5.336359647,5.362056353,0.02907975233,5.320128248,5.378287752,,,,,
71,102,173,Lu,5.3577,0.0303,5.346606,0.0007413677,4,measured_target_oof_4_models,heldout_test_aggregate,0.01164095337,5.334965047,5.358246953,0.02565868288,5.320947317,5.372264683,,,,,
71,103,174,Lu,5.3634,0.0303,5.3618393,0.0006152799,4,measured_target_oof_4_models,heldout_test_aggregate,0.01231042822,5.349528872,5.374149728,0.02742906506,5.334410235,5.389268365,,,,,
71,104,175,Lu,5.37,0.0304,5.364304,0.00074801245,4,measured_target_oof_4_models,heldout_test_aggregate,0.009745815664,5.354558184,5.374049816,0.02162385746,5.342680143,5.385927857,,,,,
71,105,176,Lu,5.3739,0.0304,5.3729343,0.0015809356,4,measured_target_oof_4_models,heldout_test_aggregate,0.01265502735,5.360279273,5.385589327,0.02561393419,5.347320366,5.398548234,,,,,
71,106,177,Lu,5.3815,0.0305,5.375586,0.0012894999,4,measured_target_oof_4_models,heldout_test_aggregate,0.01116858445,5.364417416,5.386754584,0.023373046,5.352212954,5.398959046,,,,,
71,107,178,Lu,5.3857,0.0306,5.379758,0.00042507378,4,measured_target_oof_4_models,heldout_test_aggregate,0.009584035576,5.370173964,5.389342036,0.01933303927,5.360424961,5.399091039,,,,,
71,108,179,Lu,5.3917,0.0307,5.376318,0.00027223307,4,measured_target_oof_4_models,heldout_test_aggregate,0.009646339804,5.36667166,5.38596434,0.02101023815,5.355307762,5.397328238,,,,,
71,109,180,Lu,,,5.3721576,0.0014717988,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01004500705,5.362112593,5.382202607,0.02124354926,5.350914051,5.393401149,,,,,
71,110,181,Lu,,,5.3757224,0.0016155194,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01091443958,5.36480796,5.38663684,0.02345314945,5.352269251,5.399175549,,,,,
71,111,182,Lu,,,5.3756495,0.0015283691,40,unmeasured_target_40_models,extrapolation_model_estimate,0.00963365831,5.366015842,5.385283158,0.02013060158,5.355518898,5.395780102,,,,,
71,112,183,Lu,,,5.3814077,0.0015605135,40,unmeasured_target_40_models,extrapolation_model_estimate,0.00750524058,5.373902459,5.388912941,0.01612093398,5.365286766,5.397528634,,,,,
71,113,184,Lu,,,5.3832564,0.0019386039,40,unmeasured_target_40_models,extrapolation_model_estimate,0.009041023943,5.374215376,5.392297424,0.019459603,5.363796797,5.402716003,,,,,
71,114,185,Lu,,,5.387877,0.0020048115,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01068325968,5.37719374,5.39856026,0.02263005613,5.365246944,5.410507056,,,,,
71,115,186,Lu,,,5.3886557,0.0018647071,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01162097292,5.377034727,5.400276673,0.02485536717,5.363800333,5.413511067,,,,,
71,116,187,Lu,,,5.3931513,0.0014313112,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01304128022,5.38011002,5.40619258,0.02820577108,5.364945529,5.421357071,,,,,
71,117,188,Lu,,,5.3984537,0.0018938172,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01217075586,5.386282944,5.410624456,0.02592746198,5.372526238,5.424381162,,,,,
72,79,151,Hf,,,5.055339,0.0025343657,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01528015475,5.040058845,5.070619155,0.0322400852,5.023098915,5.087579085,,,,,
72,81,153,Hf,,,5.0618668,0.0017949803,40,unmeasured_target_40_models,extrapolation_model_estimate,0.0124736302,5.04939317,5.07434043,0.02684797628,5.035018824,5.088714776,,,,,
72,82,154,Hf,,,5.0622916,0.0023204586,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01112396975,5.05116763,5.07341557,0.02438898634,5.037902614,5.086680586,,,,,
72,83,155,Hf,,,5.0736294,0.0018980086,40,unmeasured_target_40_models,extrapolation_model_estimate,0.0103825369,5.063246863,5.084011937,0.02259815621,5.051031244,5.096227556,,,,,
72,84,156,Hf,,,5.100262,0.0024300122,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01299710734,5.087264893,5.113259107,0.02540305152,5.074858948,5.125665052,,,,,
72,85,157,Hf,,,5.1135225,0.0015007852,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01027040077,5.103252099,5.123792901,0.02160294164,5.091919558,5.135125442,,,,,
72,86,158,Hf,,,5.1312804,0.0018659824,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01070627023,5.12057413,5.14198667,0.02226224151,5.109018158,5.153542642,,,,,
72,87,159,Hf,,,5.1465883,0.001771671,40,unmeasured_target_40_models,extrapolation_model_estimate,0.008858256177,5.137730044,5.155446556,0.01858230765,5.128005992,5.165170608,,,,,
72,88,160,Hf,,,5.163904,0.0017233369,40,unmeasured_target_40_models,extrapolation_model_estimate,0.009282912003,5.154621088,5.173186912,0.02042909413,5.143474906,5.184333094,,,,,
72,89,161,Hf,,,5.18316,0.0018442903,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01240472016,5.17075528,5.19556472,0.02614399308,5.157016007,5.209303993,,,,,
72,90,162,Hf,,,5.1971,0.0017051526,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01346156424,5.183638436,5.210561564,0.02851735703,5.168582643,5.225617357,,,,,
72,91,163,Hf,,,5.2116017,0.0015713093,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01265690262,5.198944797,5.224258603,0.02665514582,5.184946554,5.238256846,,,,,
72,92,164,Hf,,,5.2235584,0.0016627541,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01308458186,5.210473818,5.236642982,0.02780534142,5.195753059,5.251363741,,,,,
72,93,165,Hf,,,5.231309,0.0016228122,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01239221257,5.218916787,5.243701213,0.02622364945,5.205085351,5.257532649,,,,,
72,94,166,Hf,,,5.2420883,0.0021063357,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01126586628,5.230822434,5.253354166,0.02317917304,5.218909127,5.265267473,,,,,
72,95,167,Hf,,,5.2500553,0.0017695007,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01001914104,5.240036159,5.260074441,0.02113959807,5.228915702,5.271194898,,,,,
72,96,168,Hf,,,5.259646,0.0013407794,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01096531071,5.248680689,5.270611311,0.02279612392,5.236849876,5.282442124,,,,,
72,97,169,Hf,,,5.276241,0.001201178,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01079456301,5.265446437,5.287035563,0.02307283817,5.253168162,5.299313838,,,,,
72,98,170,Hf,5.2898,0.0055,5.2816997,0.0012590025,4,measured_target_oof_4_models,heldout_test_aggregate,0.01196102272,5.269738677,5.293660723,0.02543048374,5.256269216,5.307130184,,,,,
72,99,171,Hf,5.3041,0.0049,5.2933855,0.00063089805,4,measured_target_oof_4_models,heldout_test_aggregate,0.01183666409,5.281548836,5.305222164,0.02425530645,5.269130194,5.317640806,,,,,
72,100,172,Hf,5.3065,0.0043,5.299637,0.0009794793,4,measured_target_oof_4_models,heldout_test_aggregate,0.01271664938,5.286920351,5.312353649,0.02803659182,5.271600408,5.327673592,,,,,
72,101,173,Hf,5.314,0.0038,5.3078756,0.0006989678,4,measured_target_oof_4_models,heldout_test_aggregate,0.01107186762,5.296803732,5.318947468,0.02381953266,5.284056067,5.331695133,,,,,
72,102,174,Hf,5.3201,0.0035,5.3134403,0.0013374569,4,measured_target_oof_4_models,heldout_test_aggregate,0.01172749718,5.301712803,5.325167797,0.02361343859,5.289826861,5.337053739,,,,,
72,103,175,Hf,5.3191,0.0036,5.3286796,0.00054251094,4,measured_target_oof_4_models,heldout_test_aggregate,0.01144566255,5.317233937,5.340125263,0.02393627981,5.30474332,5.35261588,,,,,
72,104,176,Hf,5.3286,0.0032,5.333763,0.0003510302,4,measured_target_oof_4_models,heldout_test_aggregate,0.0114202635,5.322342737,5.345183263,0.02322325181,5.310539748,5.356986252,,,,,
72,105,177,Hf,5.3309,0.0031,5.343911,0.001710355,4,measured_target_oof_4_models,heldout_test_aggregate,0.01086430622,5.333046694,5.354775306,0.02324024706,5.320670753,5.367151247,,,,,
72,106,178,Hf,5.3371,0.0031,5.34135,0.0006758757,4,measured_target_oof_4_models,heldout_test_aggregate,0.01214165322,5.329208347,5.353491653,0.02616728622,5.315182714,5.367517286,,,,,
72,107,179,Hf,5.3408,0.0031,5.3485637,0.00071359094,4,measured_target_oof_4_models,heldout_test_aggregate,0.01128540328,5.337278297,5.359849103,0.02304200497,5.325521695,5.371605705,,,,,
72,108,180,Hf,5.347,0.0032,5.346268,0.00056908437,4,measured_target_oof_4_models,heldout_test_aggregate,0.01086064844,5.335407352,5.357128648,0.02235955745,5.323908443,5.368627557,,,,,
72,109,181,Hf,,,5.337434,0.00095252023,40,unmeasured_target_40_models,extrapolation_model_estimate,0.008444702196,5.328989298,5.345878702,0.01829830557,5.319135694,5.355732306,,,,,
72,110,182,Hf,5.3516,0.0036,5.341898,0.0008670165,4,measured_target_oof_4_models,heldout_test_aggregate,0.007398566019,5.334499434,5.349296566,0.01681891901,5.325079081,5.358716919,,,,,
72,111,183,Hf,,,5.34358,0.001453108,40,unmeasured_target_40_models,extrapolation_model_estimate,0.008910629828,5.33466937,5.35249063,0.01897655876,5.324603441,5.362556559,,,,,
72,112,184,Hf,,,5.348501,0.0012223881,40,unmeasured_target_40_models,extrapolation_model_estimate,0.009642039256,5.338858961,5.358143039,0.02082779806,5.327673202,5.369328798,,,,,
72,113,185,Hf,,,5.3515825,0.0021965513,40,unmeasured_target_40_models,extrapolation_model_estimate,0.008950372185,5.342632128,5.360532872,0.01912121913,5.332461281,5.370703719,,,,,
72,114,186,Hf,,,5.3557773,0.0015679783,40,unmeasured_target_40_models,extrapolation_model_estimate,0.008248222319,5.347529078,5.364025522,0.0177321682,5.338045132,5.373509468,,,,,
72,115,187,Hf,,,5.357711,0.0019636054,40,unmeasured_target_40_models,extrapolation_model_estimate,0.009903824069,5.347807176,5.367614824,0.02060208996,5.33710891,5.37831309,,,,,
72,116,188,Hf,,,5.362058,0.0014729183,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01227377412,5.349784226,5.374331774,0.02587786735,5.336180133,5.387935867,,,,,
72,117,189,Hf,,,5.3666725,0.0011012923,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01145577804,5.355216722,5.378128278,0.02452970785,5.342142792,5.391202208,,,,,
72,118,190,Hf,,,5.364029,0.0011574298,40,unmeasured_target_40_models,extrapolation_model_estimate,0.0112514978,5.352777502,5.375280498,0.02451624541,5.339512755,5.388545245,,,,,
73,82,155,Ta,,,5.078011,0.002308045,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01388148803,5.064129512,5.091892488,0.02885249937,5.049158501,5.106863499,,,,,
73,83,156,Ta,,,5.0887537,0.0027243264,40,unmeasured_target_40_models,extrapolation_model_estimate,0.0120230729,5.076730627,5.100776773,0.02691168146,5.061842019,5.115665381,,,,,
73,84,157,Ta,,,5.114068,0.0025917268,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01398543342,5.100082567,5.128053433,0.03066831807,5.083399682,5.144736318,,,,,
73,85,158,Ta,,,5.1273885,0.0024979091,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01118445243,5.116204048,5.138572952,0.02246656786,5.104921932,5.149855068,,,,,
73,86,159,Ta,,,5.1446514,0.0027679072,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01221818462,5.132433215,5.156869585,0.02421630949,5.120435091,5.168867709,,,,,
73,87,160,Ta,,,5.159602,0.0020290557,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01131087787,5.148291122,5.170912878,0.02401466433,5.135587336,5.183616664,,,,,
73,88,161,Ta,,,5.180091,0.0023386532,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01089507238,5.169195928,5.190986072,0.02388500932,5.156205991,5.203976009,,,,,
73,89,162,Ta,,,5.1988583,0.0025150282,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01041637683,5.188441923,5.209274677,0.02318139738,5.175676903,5.222039697,,,,,
73,90,163,Ta,,,5.212017,0.0027752882,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01168626047,5.20033074,5.22370326,0.02521783483,5.186799165,5.237234835,,,,,
73,91,164,Ta,,,5.2250423,0.0024198277,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01495508114,5.210087219,5.239997381,0.03099528837,5.194047012,5.256037588,,,,,
73,92,165,Ta,,,5.23833,0.0023334627,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01546798026,5.22286202,5.25379798,0.03318562913,5.205144371,5.271515629,,,,,
73,93,166,Ta,,,5.2455697,0.002941926,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01383044179,5.231739258,5.259400142,0.02911332841,5.216456372,5.274683028,,,,,
73,94,167,Ta,,,5.2552576,0.0022288088,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01588742956,5.23937017,5.27114503,0.03363931086,5.221618289,5.288896911,,,,,
73,95,168,Ta,,,5.263196,0.002279838,40,unmeasured_target_40_models,extrapolation_model_estimate,0.0141109763,5.249085024,5.277306976,0.02995936074,5.233236639,5.293155361,,,,,
73,96,169,Ta,,,5.2725835,0.0025260735,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01211923876,5.260464261,5.284702739,0.02550658459,5.247076915,5.298090085,,,,,
73,97,170,Ta,,,5.2901487,0.0023801401,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01083233363,5.279316366,5.300981034,0.02343132939,5.266717371,5.313580029,,,,,
73,98,171,Ta,,,5.2981577,0.0027086972,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01230045147,5.285857249,5.310458151,0.02617186652,5.271985833,5.324329567,,,,,
73,99,172,Ta,,,5.306743,0.0022167088,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01221982423,5.294523176,5.318962824,0.02644044091,5.280302559,5.333183441,,,,,
73,100,173,Ta,,,5.31576,0.002074393,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01355709591,5.302202904,5.329317096,0.02891173296,5.286848267,5.344671733,,,,,
73,101,174,Ta,,,5.3284883,0.0026371833,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01287522482,5.315613075,5.341363525,0.0276974945,5.300790806,5.356185794,,,,,
73,102,175,Ta,,,5.325933,0.0025961753,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01275637495,5.313176625,5.338689375,0.0274893369,5.298443663,5.353422337,,,,,
73,103,176,Ta,,,5.3407083,0.0027093426,40,unmeasured_target_40_models,extrapolation_model_estimate,0.0129575616,5.327750738,5.353665862,0.02750214137,5.313206159,5.368210441,,,,,
73,104,177,Ta,,,5.346803,0.0019892533,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01156036488,5.335242635,5.358363365,0.02441278546,5.322390215,5.371215785,,,,,
73,105,178,Ta,,,5.355594,0.002309345,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01231831078,5.343275689,5.367912311,0.02570980504,5.329884195,5.381303805,,,,,
73,106,179,Ta,,,5.354397,0.0018416723,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01316486269,5.341232137,5.367561863,0.02734314083,5.327053859,5.381740141,,,,,
73,107,180,Ta,,,5.3616667,0.0023587216,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01089352514,5.350773175,5.372560225,0.02338070247,5.338285998,5.385047402,,,,,
73,108,181,Ta,5.3507,0.0034,5.365033,0.0017369868,4,measured_target_oof_4_models,heldout_test_aggregate,0.01057922114,5.354453779,5.375612221,0.02162244643,5.343410554,5.386655446,,,,,
73,109,182,Ta,,,5.3532944,0.0018418102,40,unmeasured_target_40_models,extrapolation_model_estimate,0.009802822273,5.343491578,5.363097222,0.02100052753,5.332293872,5.374294928,,,,,
73,110,183,Ta,,,5.359715,0.0014199779,40,unmeasured_target_40_models,extrapolation_model_estimate,0.006783959884,5.35293104,5.36649896,0.01418861547,5.345526385,5.373903615,,,,,
73,111,184,Ta,,,5.3605247,0.0012936208,40,unmeasured_target_40_models,extrapolation_model_estimate,0.008050413408,5.352474287,5.368575113,0.01764950153,5.342875198,5.378174202,,,,,
73,112,185,Ta,,,5.3653827,0.0013309795,40,unmeasured_target_40_models,extrapolation_model_estimate,0.00921168294,5.356171017,5.374594383,0.01948640013,5.3458963,5.3848691,,,,,
73,113,186,Ta,,,5.3692865,0.0022913152,40,unmeasured_target_40_models,extrapolation_model_estimate,0.009127732829,5.360158767,5.378414233,0.02015640654,5.349130093,5.389442907,,,,,
73,114,187,Ta,,,5.373481,0.0018507309,40,unmeasured_target_40_models,extrapolation_model_estimate,0.009427358833,5.364053641,5.382908359,0.02067564302,5.352805357,5.394156643,,,,,
